node,rttMean,rttStd,geo,rttMin,rttMax,bandwidth,noCrashes,rtt,timestamp
96,549.1666666666666,177.32025327700788,3.0,391.0,924.0,62.0,0,540.0,1504871412316
55,672.5,157.34224904116928,4.0,540.0,1014.0,12.0,0,570.0,1504871412346
19,4817.666666666667,208.99175953983342,42.0,4660.0,5113.0,3.0,0,4660.0,1504871412405
68,9036.5,277.5,86.0,8759.0,9314.0,85.0,0,8759.0,1504871412475
74,4908.333333333333,146.911159851418,46.0,4780.0,5114.0,69.0,0,4780.0,1504871412525
14,9096.0,227.0,87.0,8869.0,9323.0,78.0,0,8869.0,1504871412585
77,915.3333333333334,188.22386198944653,5.0,769.0,1324.0,5.0,0,879.0,1504871412655
62,944.1666666666666,139.26164423686643,7.0,819.0,1245.0,72.0,0,900.0,1504871412676
86,995.6666666666666,176.6094246887433,8.0,861.0,1374.0,89.0,0,1000.0,1504871412776
84,9246.5,186.5,89.0,9060.0,9433.0,75.0,0,9060.0,1504871412776
23,5198.0,273.7748466654062,49.0,4970.0,5583.0,96.0,0,5041.0,1504871412786
93,1207.1666666666667,204.8612674199027,9.0,1040.0,1654.0,21.0,0,1040.0,1504871412816
29,5248.666666666667,216.25036929962044,50.0,5081.0,5554.0,86.0,0,5081.0,1504871412826
57,9346.5,236.5,88.0,9110.0,9583.0,11.0,0,9110.0,1504871412826
40,5255.0,203.64675298172568,48.0,5111.0,5543.0,10.0,0,5111.0,1504871412856
49,9472.0,282.0,90.0,9190.0,9754.0,16.0,0,9190.0,1504871412906
4,1260.6666666666667,146.79539805078662,10.0,1130.0,1574.0,27.0,0,1160.0,1504871412936
42,5464.666666666667,248.41139712626355,51.0,5251.0,5813.0,9.0,0,5251.0,1504871412996
73,9506.5,197.5,91.0,9309.0,9704.0,71.0,0,9309.0,1504871413025
21,9556.5,246.5,92.0,9310.0,9803.0,29.0,0,9310.0,1504871413026
54,5478.333333333333,223.77717091388527,52.0,5301.0,5794.0,35.0,0,5301.0,1504871413046
47,1394.1666666666667,179.18092966483783,11.0,1261.0,1784.0,19.0,0,1290.0,1504871413066
53,9636.5,277.5,93.0,9359.0,9914.0,76.0,0,9359.0,1504871413075
17,1418.8333333333333,201.057551185945,12.0,1269.0,1853.0,82.0,0,1299.0,1504871413075
99,1509.3333333333333,165.29535854208234,13.0,1380.0,1864.0,87.0,0,1380.0,1504871413156
27,5668.0,246.76439505460803,53.0,5450.0,6013.0,23.0,0,5450.0,1504871413195
81,5665.333333333333,227.13627823156938,54.0,5471.0,5984.0,39.0,0,5471.0,1504871413216
10,1570.8333333333333,180.5024622792966,14.0,1450.0,1953.0,60.0,0,1460.0,1504871413236
1,9787.0,227.0,94.0,9560.0,10014.0,55.0,0,9560.0,1504871413275
91,5785.0,219.07532951019382,55.0,5611.0,6094.0,45.0,0,5611.0,1504871413356
15,9837.0,187.0,95.0,9650.0,10024.0,73.0,0,9650.0,1504871413366
83,1712.5,177.86675724635376,15.0,1570.0,2094.0,63.0,0,1610.0,1504871413385
82,5901.666666666667,217.38036300968452,56.0,5671.0,6193.0,90.0,0,5671.0,1504871413416
8,10046.0,267.0,96.0,9779.0,10313.0,66.0,0,9779.0,1504871413495
90,1812.5,152.1181010487137,6.0,1680.0,2144.0,0.0,0,1750.0,1504871413526
11,1829.0,204.70466531078378,16.0,1670.0,2273.0,79.0,0,1750.0,1504871413526
71,5975.0,260.2152954766495,47.0,5791.0,6343.0,1.0,0,5791.0,1504871413536
12,10086.5,237.5,98.0,9849.0,10324.0,61.0,0,9849.0,1504871413565
37,6055.333333333333,217.75572450697032,57.0,5841.0,6354.0,30.0,0,5841.0,1504871413586
16,10191.5,282.5,97.0,9909.0,10474.0,7.0,0,9909.0,1504871413625
6,6118.0,258.1330406334429,58.0,5930.0,6483.0,65.0,0,5930.0,1504871413675
50,1947.5,211.1008842552142,17.0,1821.0,2414.0,33.0,0,1920.0,1504871413696
30,6255.0,254.59510338313,59.0,6001.0,6603.0,49.0,0,6001.0,1504871413746
13,2125.5,203.55568443712562,18.0,1949.0,2563.0,13.0,0,1980.0,1504871413756
100,2128.8333333333335,172.3807961719892,19.0,2001.0,2494.0,25.0,0,2090.0,1504871413866
87,2259.3333333333335,163.9996612462626,20.0,2091.0,2604.0,26.0,0,2160.0,1504871413936
75,6431.333333333333,239.47906426705075,61.0,6210.0,6764.0,43.0,0,6210.0,1504871413955
36,10506.5,237.5,99.0,10269.0,10744.0,4.0,0,10269.0,1504871413985
70,6295.333333333333,200.89190017408754,60.0,6081.0,6564.0,94.0,0,6241.0,1504871413986
59,2335.5,215.52938701408368,21.0,2190.0,2814.0,54.0,0,2269.0,1504871414045
88,6488.0,216.6702563805194,62.0,6310.0,6793.0,44.0,0,6361.0,1504871414105
32,2523.5,185.8698021017221,23.0,2390.0,2934.0,41.0,0,2449.0,1504871414225
85,2484.1666666666665,176.1698202177534,22.0,2310.0,2854.0,36.0,0,2459.0,1504871414235
48,6681.666666666667,199.64023197297237,63.0,6540.0,6964.0,80.0,0,6541.0,1504871414286
39,2610.5,149.2143313045589,24.0,2490.0,2933.0,47.0,0,2580.0,1504871414356
56,6748.0,189.19478498802937,64.0,6590.0,7014.0,84.0,0,6640.0,1504871414385
2,6815.333333333333,261.1976688682773,65.0,6611.0,7184.0,83.0,0,6651.0,1504871414396
22,2775.6666666666665,169.2549030965491,25.0,2650.0,3144.0,53.0,0,2700.0,1504871414476
7,2922.3333333333335,169.8554941380728,27.0,2780.0,3284.0,46.0,0,2789.0,1504871414565
25,6921.666666666667,166.05487714072785,66.0,6771.0,7153.0,58.0,0,6841.0,1504871414586
65,7051.333333333333,228.81190722706916,67.0,6860.0,7373.0,92.0,0,6860.0,1504871414605
98,7108.333333333333,251.61390175337206,68.0,6921.0,7464.0,93.0,0,6921.0,1504871414666
61,7222.0,242.61492122291241,69.0,6981.0,7554.0,42.0,0,6981.0,1504871414726
24,3169.0,201.7283652175205,29.0,2990.0,3603.0,52.0,0,2990.0,1504871414766
41,7282.0,249.20272871700263,70.0,7091.0,7634.0,67.0,0,7091.0,1504871414835
97,3100.8333333333335,149.00494026112767,28.0,2941.0,3414.0,20.0,0,3080.0,1504871414856
38,3237.5,173.8972397710786,30.0,3141.0,3624.0,38.0,0,3150.0,1504871414926
94,3282.8333333333335,154.9628091582694,26.0,3171.0,3625.0,2.0,0,3229.0,1504871415005
79,3414.0,160.37456157383565,31.0,3280.0,3764.0,14.0,0,3280.0,1504871415056
33,7494.666666666667,240.07267418198367,72.0,7301.0,7833.0,64.0,0,7350.0,1504871415095
92,3394.1666666666665,156.83049944304696,32.0,3310.0,3744.0,48.0,0,3330.0,1504871415106
35,3484.1666666666665,237.18236068945393,33.0,3360.0,4014.0,56.0,0,3390.0,1504871415166
51,7604.666666666667,243.4917292686185,71.0,7380.0,7943.0,6.0,0,7491.0,1504871415236
66,7741.333333333333,258.9109671081719,74.0,7511.0,8103.0,17.0,0,7511.0,1504871415256
28,7611.666666666667,193.4275632432519,73.0,7411.0,7873.0,34.0,0,7551.0,1504871415296
5,3612.1666666666665,180.86958162044706,34.0,3500.0,4013.0,37.0,0,3580.0,1504871415356
78,3740.3333333333335,174.01596350782174,35.0,3600.0,4113.0,68.0,0,3609.0,1504871415385
95,7931.333333333333,243.84740219152542,76.0,7720.0,8273.0,59.0,0,7720.0,1504871415465
46,3843.6666666666665,159.2018285768798,36.0,3730.0,4183.0,28.0,0,3759.0,1504871415535
58,7941.333333333333,165.7816502377617,75.0,7800.0,8174.0,8.0,0,7850.0,1504871415595
43,8035.0,169.058175391392,77.0,7910.0,8274.0,40.0,0,7910.0,1504871415655
34,3965.8333333333335,171.8268669976329,38.0,3850.0,4333.0,98.0,0,3880.0,1504871415656
52,8105.0,212.36917541551708,78.0,7931.0,8404.0,91.0,0,7931.0,1504871415676
89,3935.8333333333335,164.61714842493038,37.0,3760.0,4284.0,50.0,0,3940.0,1504871415716
26,4110.4,159.7993742165469,39.0,4001.0,4424.0,77.0,0,4009.0,1504871415785
67,169.14285714285714,156.6838751585302,0.0,49.0,527.0,88.0,0,79.0,1504871415885
31,314.7142857142857,221.52762761316782,1.0,160.0,834.0,32.0,0,160.0,1504871415966
96,529.1428571428571,171.33711846317863,3.0,391.0,924.0,62.0,0,409.0,1504871416215
45,429.14285714285717,179.38500380978545,2.0,320.0,854.0,31.0,0,450.0,1504871416256
55,672.0,145.67576521655403,4.0,540.0,1014.0,12.0,0,669.0,1504871416475
62,920.7142857142857,141.15008657020198,7.0,780.0,1245.0,72.0,0,780.0,1504871416586
77,913.1428571428571,174.34401835077074,5.0,769.0,1324.0,5.0,0,900.0,1504871416706
93,1177.4285714285713,203.17188862273886,9.0,999.0,1654.0,21.0,0,999.0,1504871416805
86,999.1428571428571,163.7301164123698,8.0,861.0,1374.0,89.0,0,1020.0,1504871416826
4,1246.142857142857,140.48531043842124,10.0,1130.0,1574.0,27.0,0,1159.0,1504871416965
17,1397.5714285714287,193.29167977279246,12.0,1269.0,1853.0,82.0,0,1270.0,1504871417076
47,1387.7142857142858,166.64051495506666,11.0,1261.0,1784.0,19.0,0,1349.0,1504871417155
99,1495.0,157.00955384943936,13.0,1380.0,1864.0,87.0,0,1409.0,1504871417215
83,1694.857142857143,170.248917404931,15.0,1570.0,2094.0,63.0,0,1589.0,1504871417395
10,1580.7142857142858,168.85641769242403,14.0,1450.0,1953.0,60.0,0,1640.0,1504871417446
90,1795.0,147.21315934968004,6.0,1680.0,2144.0,0.0,0,1690.0,1504871417496
11,1813.2857142857142,193.3891076011664,16.0,1670.0,2273.0,79.0,0,1719.0,1504871417525
50,1926.2857142857142,202.23163118825212,17.0,1799.0,2414.0,33.0,0,1799.0,1504871417605
13,2093.285714285714,204.30908957173847,18.0,1900.0,2563.0,13.0,0,1900.0,1504871417706
100,2123.285714285714,160.1710820036004,19.0,2001.0,2494.0,25.0,0,2090.0,1504871417896
87,2240.714285714286,158.5359033564991,20.0,2091.0,2604.0,26.0,0,2129.0,1504871417935
59,2311.714285714286,207.87339160839107,21.0,2169.0,2814.0,54.0,0,2169.0,1504871417975
85,2456.4285714285716,176.68766400698408,22.0,2290.0,2854.0,36.0,0,2290.0,1504871418096
32,2503.0,179.25879137636258,23.0,2380.0,2934.0,41.0,0,2380.0,1504871418186
39,2597.5714285714284,141.72897389318928,24.0,2490.0,2933.0,47.0,0,2520.0,1504871418326
22,2743.285714285714,175.6300611152514,25.0,2549.0,3144.0,53.0,0,2549.0,1504871418355
7,2909.0,160.61133210331082,27.0,2780.0,3284.0,46.0,0,2829.0,1504871418635
97,3069.1428571428573,158.2921607764115,28.0,2879.0,3414.0,20.0,0,2879.0,1504871418685
24,3150.5714285714284,192.14195432607866,29.0,2990.0,3603.0,52.0,0,3040.0,1504871418846
38,3216.4285714285716,169.0687579003264,30.0,3090.0,3624.0,38.0,0,3090.0,1504871418896
94,3286.714285714286,143.78229007348406,26.0,3171.0,3625.0,2.0,0,3310.0,1504871419116
79,3409.1428571428573,148.9539032926712,31.0,3280.0,3764.0,14.0,0,3380.0,1504871419186
92,3397.714285714286,145.4566349571625,32.0,3310.0,3744.0,48.0,0,3419.0,1504871419225
35,3482.0,219.65232267641255,33.0,3360.0,4014.0,56.0,0,3469.0,1504871419275
5,3597.5714285714284,171.2265476269521,34.0,3500.0,4013.0,37.0,0,3510.0,1504871419316
78,3724.5714285714284,165.66908250473045,35.0,3600.0,4113.0,68.0,0,3630.0,1504871419436
46,3845.8571428571427,147.4898820466084,36.0,3730.0,4183.0,28.0,0,3859.0,1504871419665
34,3952.0,162.64949167721718,38.0,3850.0,4333.0,98.0,0,3869.0,1504871419675
89,3936.4285714285716,152.41283892568813,37.0,3760.0,4284.0,50.0,0,3940.0,1504871419746
26,4082.0,159.09954954891188,39.0,3940.0,4424.0,77.0,0,3940.0,1504871419746
64,8251.666666666666,247.66689098240178,79.0,8020.0,8595.0,57.0,0,8140.0,1504871419916
9,4311.0,189.54814691787413,40.0,4149.0,4634.0,95.0,0,4149.0,1504871419955
18,4318.75,184.24898235811236,41.0,4170.0,4634.0,99.0,0,4170.0,1504871419976
67,168.0,146.59553199194033,0.0,49.0,527.0,88.0,0,160.0,1504871419986
31,300.25,210.72419770875865,1.0,160.0,834.0,32.0,0,199.0,1504871420025
45,411.75,173.99479158871395,2.0,290.0,854.0,31.0,0,290.0,1504871420116
80,4553.5,204.44253471330276,43.0,4380.0,4894.0,74.0,0,4380.0,1504871420186
96,511.625,166.83819818914372,3.0,389.0,924.0,62.0,0,389.0,1504871420215
3,4623.5,226.9741174671685,44.0,4451.0,5014.0,97.0,0,4509.0,1504871420315
20,4711.0,215.89001829635384,45.0,4570.0,5084.0,81.0,0,4579.0,1504871420385
19,4768.25,200.21035812364954,42.0,4620.0,5113.0,3.0,0,4620.0,1504871420426
74,4848.75,163.82212152209482,46.0,4670.0,5114.0,69.0,0,4670.0,1504871420476
55,671.75,136.26880604158825,4.0,540.0,1014.0,12.0,0,670.0,1504871420496
77,907.625,163.73602039563562,5.0,769.0,1324.0,5.0,0,869.0,1504871420695
62,921.875,132.06952477767155,7.0,780.0,1245.0,72.0,0,930.0,1504871420756
86,999.125,153.15550716510327,8.0,861.0,1374.0,89.0,0,999.0,1504871420825
40,5218.5,187.3519415431823,48.0,5109.0,5543.0,10.0,0,5109.0,1504871420915
23,5181.0,238.91734972579954,49.0,4970.0,5583.0,96.0,0,5130.0,1504871420936
93,1176.5,190.06577808748213,9.0,999.0,1654.0,21.0,0,1170.0,1504871420996
4,1240.25,132.33362195602447,10.0,1130.0,1574.0,27.0,0,1199.0,1504871421025
29,5241.25,187.71837283547927,50.0,5081.0,5554.0,86.0,0,5219.0,1504871421025
47,1366.625,165.56338476547282,11.0,1219.0,1784.0,19.0,0,1219.0,1504871421045
42,5416.0,231.05518821268655,51.0,5251.0,5813.0,9.0,0,5270.0,1504871421076
17,1379.125,187.27882788772467,12.0,1250.0,1853.0,82.0,0,1250.0,1504871421076
54,5441.0,204.30002447381156,52.0,5301.0,5794.0,35.0,0,5329.0,1504871421135
81,5621.25,211.00518358561715,54.0,5471.0,5984.0,39.0,0,5489.0,1504871421295
99,1491.875,147.10152743938454,13.0,1380.0,1864.0,87.0,0,1470.0,1504871421296
27,5628.5,224.38861379312453,53.0,5450.0,6013.0,23.0,0,5510.0,1504871421316
10,1585.625,158.48417704931936,14.0,1450.0,1953.0,60.0,0,1620.0,1504871421446
91,5751.25,198.52628919112954,55.0,5611.0,6094.0,45.0,0,5650.0,1504871421456
83,1690.375,159.69419017296778,15.0,1570.0,2094.0,63.0,0,1659.0,1504871421485
82,5853.75,205.73936789054252,56.0,5671.0,6193.0,90.0,0,5710.0,1504871421516
11,1809.0,181.2539654738621,16.0,1670.0,2273.0,79.0,0,1779.0,1504871421605
90,1793.125,137.7946275258945,6.0,1680.0,2144.0,0.0,0,1780.0,1504871421606
71,5933.5,236.53910881712562,47.0,5791.0,6343.0,1.0,0,5809.0,1504871421615
50,1924.125,189.25672874431703,17.0,1799.0,2414.0,33.0,0,1909.0,1504871421735
37,6026.25,195.19397403608545,57.0,5841.0,6354.0,30.0,0,5939.0,1504871421745
6,6076.0,235.08828129024212,58.0,5930.0,6483.0,65.0,0,5950.0,1504871421756
70,6233.75,204.07275050824398,60.0,6049.0,6564.0,94.0,0,6049.0,1504871421855
13,2091.5,191.17204293515306,18.0,1900.0,2563.0,13.0,0,2079.0,1504871421905
30,6226.25,226.03912824995587,59.0,6001.0,6603.0,49.0,0,6140.0,1504871421946
100,2126.5,150.06748481933053,19.0,2001.0,2494.0,25.0,0,2149.0,1504871421975
87,2231.875,150.12947537042817,20.0,2091.0,2604.0,26.0,0,2170.0,1504871421996
75,6386.0,221.7611327532397,61.0,6210.0,6764.0,43.0,0,6250.0,1504871422056
59,2310.25,194.48634270817064,21.0,2169.0,2814.0,54.0,0,2300.0,1504871422126
85,2440.5,170.56450392739984,22.0,2290.0,2854.0,36.0,0,2329.0,1504871422155
88,6463.5,192.38048237802087,62.0,6310.0,6793.0,44.0,0,6390.0,1504871422196
32,2487.625,172.54487640900845,23.0,2380.0,2934.0,41.0,0,2380.0,1504871422206
56,6671.0,211.26523613694707,64.0,6440.0,7014.0,84.0,0,6440.0,1504871422246
48,6636.25,189.94785468649022,63.0,6500.0,6964.0,80.0,0,6500.0,1504871422306
39,2587.875,135.03465990255984,24.0,2490.0,2933.0,47.0,0,2520.0,1504871422346
22,2722.875,172.93455228785254,25.0,2549.0,3144.0,53.0,0,2580.0,1504871422406
2,6781.25,233.78021195131123,65.0,6611.0,7184.0,83.0,0,6679.0,1504871422485
7,2892.75,156.26879886912806,27.0,2779.0,3284.0,46.0,0,2779.0,1504871422605
65,6990.75,224.22575119731454,67.0,6809.0,7373.0,92.0,0,6809.0,1504871422615
25,6896.0,150.52242357868147,66.0,6771.0,7153.0,58.0,0,6819.0,1504871422625
98,7083.75,222.0251956422964,68.0,6921.0,7464.0,93.0,0,7010.0,1504871422816
24,3131.75,186.50318361893986,29.0,2990.0,3603.0,52.0,0,3000.0,1504871422826
97,3069.25,148.0690295098877,28.0,2879.0,3414.0,20.0,0,3070.0,1504871422896
61,7201.5,213.08976981544657,69.0,6981.0,7554.0,42.0,0,7140.0,1504871422946
38,3205.625,160.71164977997083,30.0,3090.0,3624.0,38.0,0,3130.0,1504871422956
41,7256.25,220.37624077926367,70.0,7091.0,7634.0,67.0,0,7179.0,1504871422985
79,3387.875,150.26679398656245,31.0,3239.0,3764.0,14.0,0,3239.0,1504871423065
33,7450.75,221.38696325664708,72.0,7301.0,7833.0,64.0,0,7319.0,1504871423125
94,3289.5,134.69780993022863,26.0,3171.0,3625.0,2.0,0,3309.0,1504871423135
28,7561.25,188.9078809896506,73.0,7410.0,7873.0,34.0,0,7410.0,1504871423216
51,7563.5,222.5988544444917,71.0,7380.0,7943.0,6.0,0,7440.0,1504871423245
92,3404.25,137.15661668326467,32.0,3310.0,3744.0,48.0,0,3450.0,1504871423276
35,3478.0,205.73830464937734,33.0,3360.0,4014.0,56.0,0,3450.0,1504871423276
5,3584.125,164.07120215016405,34.0,3490.0,4013.0,37.0,0,3490.0,1504871423316
66,7688.5,242.17813691578354,74.0,7511.0,8103.0,17.0,0,7530.0,1504871423336
78,3712.75,158.0939198704365,35.0,3600.0,4113.0,68.0,0,3630.0,1504871423456
46,3823.875,149.72177321618923,36.0,3670.0,4183.0,28.0,0,3670.0,1504871423496
95,7873.5,233.73114897248934,76.0,7700.0,8273.0,59.0,0,7700.0,1504871423506
89,3919.375,149.53840434818073,37.0,3760.0,4284.0,50.0,0,3800.0,1504871423626
58,7913.25,151.58722736431326,75.0,7800.0,8174.0,8.0,0,7829.0,1504871423635
43,7991.25,164.85656644489475,77.0,7860.0,8274.0,40.0,0,7860.0,1504871423666
52,8076.25,190.53920200315736,78.0,7931.0,8404.0,91.0,0,7990.0,1504871423796
34,3959.25,153.34907075036352,38.0,3850.0,4333.0,98.0,0,4010.0,1504871423836
26,4080.285714285714,147.3574025342217,39.0,3940.0,4424.0,77.0,0,4070.0,1504871423896
60,8311.333333333334,217.87662155959327,80.0,8110.0,8614.0,18.0,0,8110.0,1504871423916
67,167.11111111111111,138.23445819367458,0.0,49.0,527.0,88.0,0,160.0,1504871424016
31,288.0,201.67134980788256,1.0,160.0,834.0,32.0,0,190.0,1504871424046
76,8477.666666666666,189.38555617810164,81.0,8320.0,8744.0,15.0,0,8320.0,1504871424126
44,8504.333333333334,226.3483058376085,82.0,8330.0,8824.0,51.0,0,8359.0,1504871424165
45,402.55555555555554,166.09241812323853,2.0,290.0,854.0,31.0,0,329.0,1504871424185
63,8608.0,219.47209389806258,83.0,8410.0,8914.0,24.0,0,8410.0,1504871424216
96,494.77777777777777,164.35583198101867,3.0,360.0,924.0,62.0,0,360.0,1504871424216
72,8744.0,233.91593931723992,85.0,8559.0,9074.0,70.0,0,8559.0,1504871424365
69,8698.0,233.42664800746294,84.0,8490.0,9024.0,22.0,0,8580.0,1504871424386
55,669.3333333333334,128.65716717954996,4.0,540.0,1014.0,12.0,0,650.0,1504871424506
68,8937.333333333334,266.4686764998009,86.0,8739.0,9314.0,85.0,0,8739.0,1504871424545
14,8980.666666666666,246.8931392773445,87.0,8750.0,9323.0,78.0,0,8750.0,1504871424556
77,893.3333333333334,159.57652291821208,5.0,769.0,1324.0,5.0,0,779.0,1504871424635
62,907.1111111111111,131.3320172898905,7.0,780.0,1245.0,72.0,0,789.0,1504871424645
86,993.6666666666666,145.21937428134947,8.0,861.0,1374.0,89.0,0,950.0,1504871424806
57,9250.666666666666,235.91570999452796,88.0,9059.0,9583.0,11.0,0,9059.0,1504871424865
84,9200.666666666666,165.49790196723205,89.0,9060.0,9433.0,75.0,0,9109.0,1504871424915
49,9361.0,278.671850031538,90.0,9139.0,9754.0,16.0,0,9139.0,1504871424945
4,1223.4444444444443,133.51330446489519,10.0,1089.0,1574.0,27.0,0,1089.0,1504871424945
93,1170.2222222222222,180.0733046893081,9.0,999.0,1654.0,21.0,0,1120.0,1504871424976
73,9417.666666666666,204.4184162175436,91.0,9240.0,9704.0,71.0,0,9240.0,1504871425046
21,9480.666666666666,228.0560359989526,92.0,9310.0,9803.0,29.0,0,9329.0,1504871425135
47,1360.3333333333333,157.10576762876093,11.0,1219.0,1784.0,19.0,0,1310.0,1504871425166
53,9550.666666666666,257.0451754501964,93.0,9359.0,9914.0,76.0,0,9379.0,1504871425185
17,1377.0,176.67044021127145,12.0,1250.0,1853.0,82.0,0,1360.0,1504871425216
99,1479.3333333333333,143.15337540166104,13.0,1379.0,1864.0,87.0,0,1379.0,1504871425235
1,9691.0,229.7491385547869,94.0,9499.0,10014.0,55.0,0,9499.0,1504871425305
10,1579.4444444444443,150.43943861686677,14.0,1450.0,1953.0,60.0,0,1530.0,1504871425386
83,1678.111111111111,154.50526380421437,15.0,1570.0,2094.0,63.0,0,1580.0,1504871425435
15,9787.666666666666,167.86965843243448,95.0,9650.0,10024.0,73.0,0,9689.0,1504871425495
8,9927.333333333334,275.1173486997059,96.0,9690.0,10313.0,66.0,0,9690.0,1504871425496
11,1793.5555555555557,176.38286078938316,16.0,1670.0,2273.0,79.0,0,1670.0,1504871425526
90,1790.5555555555557,130.1171362111942,6.0,1680.0,2144.0,0.0,0,1770.0,1504871425626
50,1908.111111111111,184.09203280753317,17.0,1780.0,2414.0,33.0,0,1780.0,1504871425636
16,10097.666666666666,266.10816514258926,97.0,9909.0,10474.0,7.0,0,9910.0,1504871425716
12,10050.666666666666,200.43009310535734,98.0,9849.0,10324.0,61.0,0,9979.0,1504871425785
100,2110.1111111111113,148.88507457800722,19.0,1979.0,2494.0,25.0,0,1979.0,1504871425835
13,2090.222222222222,180.27496145720033,18.0,1900.0,2563.0,13.0,0,2080.0,1504871425936
36,10401.0,244.67257031932832,99.0,10190.0,10744.0,4.0,0,10190.0,1504871425996
87,2222.6666666666665,143.91973071434262,20.0,2091.0,2604.0,26.0,0,2149.0,1504871426005
59,2308.0,183.4738855168949,21.0,2169.0,2814.0,54.0,0,2290.0,1504871426146
85,2429.3333333333335,163.88207142129164,22.0,2290.0,2854.0,36.0,0,2340.0,1504871426196
32,2477.777777777778,165.0439522455746,23.0,2380.0,2934.0,41.0,0,2399.0,1504871426255
39,2594.777777777778,128.8002568818848,24.0,2490.0,2933.0,47.0,0,2650.0,1504871426506
22,2723.6666666666665,163.0596346262448,25.0,2549.0,3144.0,53.0,0,2730.0,1504871426586
7,2885.6666666666665,148.6875919503709,27.0,2779.0,3284.0,46.0,0,2829.0,1504871426685
97,3061.5555555555557,141.2870294519565,28.0,2879.0,3414.0,20.0,0,3000.0,1504871426856
24,3123.777777777778,177.27679410570087,29.0,2990.0,3603.0,52.0,0,3060.0,1504871426916
38,3197.222222222222,153.37302223864953,30.0,3090.0,3624.0,38.0,0,3130.0,1504871426986
94,3272.777777777778,135.51611448071634,26.0,3139.0,3625.0,2.0,0,3139.0,1504871426995
79,3388.1111111111113,141.67446601624323,31.0,3239.0,3764.0,14.0,0,3390.0,1504871427246
92,3403.6666666666665,129.32302364406905,32.0,3310.0,3744.0,48.0,0,3399.0,1504871427255
35,3471.4444444444443,194.8561355981559,33.0,3360.0,4014.0,56.0,0,3419.0,1504871427275
5,3570.222222222222,159.60769807233802,34.0,3459.0,4013.0,37.0,0,3459.0,1504871427315
46,3814.5555555555557,143.59906461403114,36.0,3670.0,4183.0,28.0,0,3740.0,1504871427596
78,3715.777777777778,149.29819361694885,35.0,3600.0,4113.0,68.0,0,3740.0,1504871427596
89,3902.6666666666665,148.6958117918741,37.0,3760.0,4284.0,50.0,0,3769.0,1504871427625
34,3962.5555555555557,144.88087912420488,38.0,3850.0,4333.0,98.0,0,3989.0,1504871427845
9,4264.8,193.08174434679214,40.0,4080.0,4634.0,95.0,0,4080.0,1504871427936
67,156.4,135.02014664486185,0.0,49.0,527.0,88.0,0,60.0,1504871427945
18,4290.8,174.0199988507068,41.0,4170.0,4634.0,99.0,0,4179.0,1504871428035
45,395.3,159.06542679036195,2.0,290.0,854.0,31.0,0,330.0,1504871428215
31,294.3,192.25350451942353,1.0,160.0,834.0,32.0,0,351.0,1504871428236
96,483.3,159.6784581588888,3.0,360.0,924.0,62.0,0,380.0,1504871428265
80,4542.8,184.1069254536613,43.0,4380.0,4894.0,74.0,0,4500.0,1504871428356
55,655.5,128.91722150279224,4.0,531.0,1014.0,12.0,0,531.0,1504871428416
3,4612.6,204.1789411276295,44.0,4451.0,5014.0,97.0,0,4569.0,1504871428425
20,4684.6,200.18651303222202,45.0,4570.0,5084.0,81.0,0,4579.0,1504871428435
19,4752.4,181.8577466043171,42.0,4620.0,5113.0,3.0,0,4689.0,1504871428545
74,4831.0,150.76604392236337,46.0,4670.0,5114.0,69.0,0,4760.0,1504871428616
77,889.0,151.9447267923438,5.0,769.0,1324.0,5.0,0,850.0,1504871428735
62,904.4,124.85767897890783,7.0,780.0,1245.0,72.0,0,880.0,1504871428765
86,996.4,138.01101405322692,8.0,861.0,1374.0,89.0,0,1021.0,1504871428905
93,1155.3,176.60070781285108,9.0,999.0,1654.0,21.0,0,1021.0,1504871428906
23,5162.6,216.8396642683252,49.0,4970.0,5583.0,96.0,0,5089.0,1504871428945
40,5194.6,174.25682196115022,48.0,5099.0,5543.0,10.0,0,5099.0,1504871428955
4,1214.1,129.72698254411068,10.0,1089.0,1574.0,27.0,0,1130.0,1504871429015
29,5236.8,168.136135318973,50.0,5081.0,5554.0,86.0,0,5219.0,1504871429075
42,5396.6,210.27277522304212,51.0,5251.0,5813.0,9.0,0,5319.0,1504871429175
