node,rttMean,rttStd,geo,rttMin,rttMax,bandwidth,rtt,timestamp
79,3539.010101010101,151.14194913014214,15.0,3171.0,3889.0,5.0,3351.0,1505153213647
11,3671.2626262626263,244.48129324064425,22.0,3099.0,4400.0,7.0,3440.0,1505153213736
60,3586.151515151515,174.85800089644826,19.0,3179.0,4001.0,6.0,3471.0,1505153213767
83,1553.1515151515152,146.52695574647888,1.0,1239.0,1890.0,7.0,1460.0,1505153213777
34,1576.2424242424242,42.93972541092309,3.0,1440.0,1681.0,8.0,1519.0,1505153213836
54,1657.969696969697,137.51763556659697,2.0,1290.0,2070.0,7.0,1570.0,1505153213887
75,5678.252525252526,148.02213480629513,23.0,5279.0,6050.0,3.0,5859.0,1505153214136
82,1838.3535353535353,129.27640992953414,7.0,1539.0,2149.0,9.0,1850.0,1505153214167
35,1980.171717171717,305.2755020131399,7.0,79.0,3880.0,8.0,1870.0,1505153214187
43,3661.3939393939395,177.36914756722373,24.0,3289.0,4060.0,8.0,3921.0,1505153214217
53,1801.8686868686868,79.90735120790556,1.0,1571.0,2011.0,6.0,1900.0,1505153214217
52,3939.10101010101,204.87914619217406,25.0,1979.0,4120.0,7.0,3960.0,1505153214256
89,1889.5151515151515,293.4389397925797,4.0,1720.0,3939.0,7.0,1949.0,1505153214266
56,4599.747474747474,231.57656165459517,21.0,3980.0,5199.0,4.0,3980.0,1505153214276
20,3991.7373737373737,319.9031919808981,23.0,3050.0,4960.0,6.0,4011.0,1505153214307
18,1987.919191919192,284.44376614072024,5.0,1859.0,3961.0,7.0,2010.0,1505153214327
95,5913.616161616162,294.3125428351895,26.0,3880.0,6111.0,3.0,6089.0,1505153214366
68,2553.030303030303,270.9439710444998,5.0,1960.0,3110.0,5.0,2140.0,1505153214457
69,2080.070707070707,240.5404794899133,8.0,1820.0,4209.0,8.0,2179.0,1505153214496
71,4389.19191919192,88.30430360809513,27.0,4170.0,4630.0,6.0,4420.0,1505153214716
25,4373.0,110.45251276343865,10.0,4130.0,4630.0,3.0,4530.0,1505153214826
22,4777.919191919192,198.2367056068378,14.0,4351.0,5330.0,3.0,4670.0,1505153214966
9,2862.949494949495,278.6639616273442,16.0,2059.0,3539.0,8.0,2680.0,1505153214997
32,4904.030303030303,219.90596955372257,29.0,4230.0,5391.0,5.0,4821.0,1505153215117
64,4988.393939393939,187.01800368050874,16.0,4540.0,5661.0,3.0,4831.0,1505153215127
87,3153.808080808081,9.361080797132335,17.0,3131.0,3171.0,7.0,3140.0,1505153215457
62,5320.151515151515,105.7253315437107,28.0,5050.0,5551.0,4.0,5350.0,1505153215646
83,1552.969696969697,146.62998539548414,1.0,1239.0,1890.0,7.0,1461.0,1505153215797
42,3497.040404040404,38.66978022780908,18.0,3400.0,3590.0,6.0,3529.0,1505153215846
54,1656.2525252525252,138.16681057377042,2.0,1290.0,2070.0,7.0,1520.0,1505153215856
34,1575.3434343434344,43.17550783828923,3.0,1440.0,1681.0,8.0,1520.0,1505153215856
33,5853.080808080808,25.899836888717218,25.0,5770.0,5930.0,3.0,5870.0,1505153216166
89,1889.7171717171718,293.39100811805065,4.0,1720.0,3939.0,7.0,1830.0,1505153216166
74,3834.818181818182,71.4023121087265,27.0,3619.0,3969.0,9.0,3859.0,1505153216176
53,1801.1616161616162,78.98634418103545,1.0,1571.0,2011.0,6.0,1870.0,1505153216206
45,4030.5151515151515,115.6390556195138,15.0,3719.0,4301.0,4.0,3920.0,1505153216237
82,1839.8686868686868,130.04635121345103,7.0,1539.0,2149.0,9.0,1980.0,1505153216316
18,1988.4343434343434,284.38276814977473,5.0,1859.0,3961.0,7.0,1980.0,1505153216316
38,4067.5656565656564,205.8204160646202,24.0,2040.0,4140.0,6.0,4119.0,1505153216436
35,1984.2222222222222,306.03487473926543,7.0,79.0,3880.0,8.0,2240.0,1505153216576
67,1718.0707070707072,326.7586219531356,6.0,151.0,2629.0,9.0,2250.0,1505153216586
5,10440.676767676769,187.86830914625088,4.0,10080.0,10990.0,0.0,10509.0,1505153216766
48,2679.10101010101,98.62985543342381,10.0,2470.0,2891.0,6.0,2721.0,1505153217057
100,2579.5353535353534,221.82153683687477,13.0,2059.0,3180.0,8.0,2811.0,1505153217147
97,2877.3232323232323,29.49022378082261,16.0,2809.0,2941.0,8.0,2870.0,1505153217206
86,2922.6060606060605,68.0414042369922,4.0,2719.0,3090.0,4.0,2921.0,1505153217257
8,3244.878787878788,213.5920435437552,12.0,2670.0,3760.0,5.0,3260.0,1505153217596
20,3989.3232323232323,323.43081405528005,23.0,3050.0,4960.0,6.0,3401.0,1505153217737
11,3668.151515151515,245.55685484700027,22.0,3099.0,4400.0,7.0,3431.0,1505153217767
72,3318.4848484848485,260.8339912330308,13.0,2680.0,3990.0,5.0,3480.0,1505153217816
79,3536.5858585858587,149.6395676419202,15.0,3171.0,3889.0,5.0,3511.0,1505153217847
83,1554.3838383838383,145.62666443810286,1.0,1239.0,1890.0,7.0,1520.0,1505153217877
60,3584.747474747475,174.01244257348603,19.0,3179.0,4001.0,6.0,3621.0,1505153217957
34,1575.7474747474748,43.31056358286652,3.0,1440.0,1681.0,8.0,1610.0,1505153217967
82,1839.3636363636363,130.68795857335053,7.0,1539.0,2149.0,9.0,1649.0,1505153218006
73,5597.646464646465,299.6799408234487,6.0,4810.0,6361.0,2.0,5720.0,1505153218037
53,1798.8181818181818,76.11532499913874,1.0,1571.0,2009.0,6.0,1779.0,1505153218136
54,1657.6565656565656,138.69974558948957,2.0,1290.0,2070.0,7.0,1779.0,1505153218136
89,1889.1010101010102,293.55878027019946,4.0,1720.0,3939.0,7.0,1779.0,1505153218136
52,3938.40404040404,204.75409835154937,25.0,1979.0,4120.0,7.0,3941.0,1505153218277
43,3665.030303030303,180.15170120030157,24.0,3289.0,4060.0,8.0,3980.0,1505153218316
18,1988.030303030303,284.3958847869402,5.0,1859.0,3961.0,7.0,1959.0,1505153218316
69,2081.2626262626263,239.7430268146168,8.0,1820.0,4209.0,8.0,1979.0,1505153218336
65,4173.363636363636,94.08500933047866,29.0,3921.0,4371.0,8.0,4161.0,1505153218497
56,4596.828282828283,233.74453120179794,21.0,3980.0,5199.0,4.0,4281.0,1505153218617
68,2552.2323232323233,271.65909371422276,5.0,1960.0,3110.0,5.0,2270.0,1505153218627
9,2860.020202020202,277.57368590525624,16.0,2059.0,3539.0,8.0,2820.0,1505153219177
87,3153.6060606060605,9.673266484552949,17.0,3129.0,3171.0,7.0,3129.0,1505153219486
83,1552.6565656565656,147.3835895101356,1.0,1239.0,1890.0,7.0,1319.0,1505153219696
42,3496.5252525252527,39.229020239825445,18.0,3400.0,3590.0,6.0,3429.0,1505153219786
67,1720.4747474747476,324.1045891619637,6.0,151.0,2629.0,9.0,1479.0,1505153219856
34,1575.5555555555557,43.514591125885275,3.0,1440.0,1681.0,8.0,1520.0,1505153219897
30,5548.878787878788,355.4630575849221,5.0,3480.0,6360.0,2.0,5571.0,1505153219907
75,5677.555555555556,147.93926014198541,23.0,5279.0,6050.0,3.0,5661.0,1505153219997
74,3835.7272727272725,69.18731976160304,27.0,3641.0,3969.0,9.0,3709.0,1505153220066
82,1838.141414141414,131.23161805677086,7.0,1539.0,2149.0,9.0,1720.0,1505153220097
54,1654.8181818181818,132.99011610850187,2.0,1290.0,1941.0,7.0,1789.0,1505153220166
53,1799.010101010101,76.14201178439966,1.0,1571.0,2009.0,6.0,1819.0,1505153220196
89,1889.909090909091,293.3398446560063,4.0,1720.0,3939.0,7.0,1850.0,1505153220227
18,1988.010101010101,284.4007165510264,5.0,1859.0,3961.0,7.0,1919.0,1505153220296
45,4030.1111111111113,115.6401496884951,15.0,3719.0,4301.0,4.0,4010.0,1505153220367
69,2082.151515151515,239.3842000320343,8.0,1820.0,4209.0,8.0,2029.0,1505153220406
35,1983.7070707070707,305.8824377233529,7.0,79.0,3880.0,8.0,2049.0,1505153220426
25,4371.171717171717,112.12142051122682,10.0,4130.0,4630.0,3.0,4180.0,1505153220537
71,4391.909090909091,86.24795016262334,27.0,4170.0,4630.0,6.0,4459.0,1505153220816
22,4771.838383838384,195.6082307593992,14.0,4351.0,5330.0,3.0,4559.0,1505153220916
100,2580.242424242424,221.83464088629924,13.0,2059.0,3180.0,8.0,2619.0,1505153220996
48,2678.3939393939395,98.73552247095516,10.0,2470.0,2891.0,6.0,2629.0,1505153221006
12,10738.636363636364,228.70038864985568,7.0,10270.0,11321.0,0.0,10751.0,1505153221047
49,10824.61616161616,156.46413130576224,8.0,10321.0,11201.0,1.0,10790.0,1505153221086
32,4901.69696969697,219.14454685220824,29.0,4230.0,5391.0,5.0,4859.0,1505153221216
97,2877.626262626263,29.361758217586306,16.0,2809.0,2941.0,8.0,2880.0,1505153221257
58,11027.69696969697,18.01203556405267,10.0,11000.0,11080.0,0.0,11000.0,1505153221296
64,4981.404040404041,174.2440480088299,16.0,4540.0,5651.0,3.0,4969.0,1505153221326
86,2922.010101010101,67.45031766059408,4.0,2719.0,3090.0,4.0,2960.0,1505153221337
36,7233.555555555556,179.40520257662553,22.0,6850.0,7729.0,2.0,7150.0,1505153221486
62,5318.424242424242,106.94018822102996,28.0,5050.0,5551.0,4.0,5159.0,1505153221516
67,1708.979797979798,324.2722070087769,6.0,151.0,2629.0,9.0,1141.0,1505153221537
8,3245.989898989899,213.58978406647998,12.0,2670.0,3760.0,5.0,3300.0,1505153221677
72,3319.5858585858587,260.94145827849064,13.0,2680.0,3990.0,5.0,3399.0,1505153221776
11,3667.242424242424,246.04762990116694,22.0,3099.0,4400.0,7.0,3490.0,1505153221867
34,1575.4646464646464,43.60018374794779,3.0,1440.0,1681.0,8.0,1530.0,1505153221926
60,3581.020202020202,170.07781818433298,19.0,3179.0,4001.0,6.0,3580.0,1505153221957
79,3537.7979797979797,150.05864037593548,15.0,3171.0,3889.0,5.0,3649.0,1505153222026
82,1836.2222222222222,132.1378646102191,7.0,1539.0,2149.0,9.0,1680.0,1505153222076
20,3982.050505050505,320.8500506856707,23.0,3050.0,4960.0,6.0,3740.0,1505153222117
54,1653.6161616161617,131.7525770411493,2.0,1290.0,1941.0,7.0,1731.0,1505153222127
83,1554.080808080808,148.51117543009963,1.0,1239.0,1890.0,7.0,1741.0,1505153222137
53,1798.111111111111,76.2960592981184,1.0,1571.0,2009.0,6.0,1741.0,1505153222137
89,1889.6060606060605,293.43771621351334,4.0,1720.0,3939.0,7.0,1780.0,1505153222176
33,5853.282828282829,25.87500662334972,25.0,5770.0,5930.0,3.0,5860.0,1505153222217
43,3670.686868686869,177.37158658183816,24.0,3289.0,4060.0,8.0,3860.0,1505153222237
18,1988.939393939394,284.1278279041524,5.0,1869.0,3961.0,7.0,1951.0,1505153222347
95,5915.545454545455,294.18087862406304,26.0,3880.0,6111.0,3.0,5990.0,1505153222347
52,3938.3838383838383,204.74999325714808,25.0,1979.0,4120.0,7.0,3979.0,1505153222356
38,4068.050505050505,205.8844617513765,24.0,2040.0,4140.0,6.0,4119.0,1505153222496
9,2860.3333333333335,277.51199810262096,16.0,2059.0,3539.0,8.0,2821.0,1505153223217
68,2552.7373737373737,272.2394810967913,5.0,1960.0,3110.0,5.0,2890.0,1505153223286
87,3153.4141414141413,9.732804158518897,17.0,3129.0,3171.0,7.0,3141.0,1505153223537
73,5593.909090909091,301.55446066281,6.0,4810.0,6361.0,2.0,5260.0,1505153223637
42,3496.4343434343436,39.210429867925534,18.0,3400.0,3590.0,6.0,3500.0,1505153223896
67,1704.010101010101,323.20523844856825,6.0,151.0,2629.0,9.0,1530.0,1505153223947
83,1550.8383838383838,144.59422198598205,1.0,1239.0,1839.0,7.0,1569.0,1505153223986
34,1575.4545454545455,43.601564406942806,3.0,1440.0,1681.0,8.0,1569.0,1505153223986
6,11929.353535353535,91.21318276281941,19.0,11729.0,12180.0,1.0,11760.0,1505153224077
77,11730.343434343435,136.49732018061053,17.0,11381.0,12159.0,1.0,11799.0,1505153224116
53,1796.2929292929293,74.29673681609614,1.0,1571.0,2009.0,6.0,1790.0,1505153224207
74,3835.020202020202,68.78116076896976,27.0,3641.0,3969.0,9.0,3840.0,1505153224236
45,4028.090909090909,116.47743015510423,15.0,3719.0,4301.0,4.0,3881.0,1505153224277
89,1890.010101010101,293.38289853107466,4.0,1720.0,3939.0,7.0,1870.0,1505153224287
18,1988.828282828283,284.1490944679401,5.0,1869.0,3961.0,7.0,1929.0,1505153224346
54,1654.7171717171718,133.83640250105745,2.0,1290.0,1960.0,7.0,1960.0,1505153224377
69,2080.4242424242425,239.57019978375038,8.0,1820.0,4209.0,8.0,1970.0,1505153224387
50,10252.070707070707,151.26365052519105,2.0,9920.0,10630.0,0.0,10120.0,1505153224456
65,4171.545454545455,94.1324311836838,29.0,3921.0,4371.0,8.0,4080.0,1505153224476
82,1840.1515151515152,134.12457375732126,7.0,1539.0,2149.0,9.0,2100.0,1505153224517
35,1985.9292929292928,305.992713075092,7.0,79.0,3880.0,8.0,2110.0,1505153224527
31,12387.09090909091,305.1696693465335,24.0,10590.0,12960.0,1.0,12379.0,1505153224696
56,4593.686868686868,234.5462693240531,21.0,3980.0,5199.0,4.0,4380.0,1505153224776
8,3241.343434343434,222.84506379296838,12.0,2579.0,3760.0,5.0,2579.0,1505153224996
48,2676.070707070707,96.88838236276725,10.0,2470.0,2891.0,6.0,2640.0,1505153225057
100,2578.121212121212,220.14702491823263,13.0,2059.0,3180.0,8.0,2650.0,1505153225067
97,2877.222222222222,29.73674241754102,16.0,2809.0,2941.0,8.0,2830.0,1505153225247
86,2919.878787878788,65.41125111376589,4.0,2719.0,3060.0,4.0,2879.0,1505153225296
11,3661.787878787879,245.7263104575007,22.0,3099.0,4400.0,7.0,3409.0,1505153225826
72,3318.878787878788,260.5760236389765,13.0,2680.0,3990.0,5.0,3419.0,1505153225836
54,1654.939393939394,133.64560539747256,2.0,1290.0,1960.0,7.0,1551.0,1505153225987
79,3539.1111111111113,150.10715962768964,15.0,3171.0,3889.0,5.0,3609.0,1505153226026
34,1576.2727272727273,43.29341242300786,3.0,1440.0,1681.0,8.0,1600.0,1505153226036
83,1552.8686868686868,144.13921766817265,1.0,1239.0,1839.0,7.0,1620.0,1505153226056
30,5552.737373737374,354.91110242341784,5.0,3480.0,6360.0,2.0,5691.0,1505153226087
60,3583.252525252525,169.91188110932077,19.0,3179.0,4001.0,6.0,3680.0,1505153226097
75,5676.444444444444,147.1938337409486,23.0,5279.0,6050.0,3.0,5721.0,1505153226117
43,3671.6969696969695,177.35910353567667,24.0,3289.0,4060.0,8.0,3719.0,1505153226136
67,1720.5656565656566,282.6662436251895,6.0,1141.0,2629.0,9.0,1790.0,1505153226226
53,1794.4949494949494,71.21746093598934,1.0,1571.0,1970.0,6.0,1831.0,1505153226266
52,3938.373737373737,204.74993794395206,25.0,1979.0,4120.0,7.0,3939.0,1505153226356
89,1891.4242424242425,293.2348006311559,4.0,1720.0,3939.0,7.0,1930.0,1505153226366
14,11975.474747474747,522.128517470794,21.0,10041.0,12190.0,1.0,12071.0,1505153226407
18,1989.040404040404,284.1353326434472,5.0,1869.0,3961.0,7.0,1981.0,1505153226417
20,3983.151515151515,320.75360642252775,23.0,3050.0,4960.0,6.0,4009.0,1505153226426
69,2080.5353535353534,239.55861403466238,8.0,1820.0,4209.0,8.0,2061.0,1505153226497
71,4391.090909090909,86.2574360324414,27.0,4170.0,4630.0,6.0,4350.0,1505153226767
25,4372.161616161616,112.2831654067147,10.0,4130.0,4630.0,3.0,4439.0,1505153226856
22,4769.10101010101,197.4879868459716,14.0,4351.0,5330.0,3.0,4500.0,1505153226917
68,2548.2929292929293,269.2933608398643,5.0,1960.0,3110.0,5.0,2510.0,1505153226946
9,2863.4646464646466,276.5410563023773,16.0,2059.0,3539.0,8.0,2931.0,1505153227367
32,4902.10101010101,219.39901820860297,29.0,4230.0,5391.0,5.0,5060.0,1505153227477
87,3153.212121212121,9.985112885633447,17.0,3129.0,3171.0,7.0,3131.0,1505153227567
62,5318.80808080808,106.7295909823803,28.0,5050.0,5551.0,4.0,5279.0,1505153227696
67,1716.3232323232323,285.7627336888238,6.0,1141.0,2629.0,9.0,1301.0,1505153227757
64,4981.282828282829,173.95605159623025,16.0,4540.0,5651.0,3.0,5389.0,1505153227806
42,3496.3333333333335,39.21399461591964,18.0,3400.0,3590.0,6.0,3490.0,1505153227926
34,1576.2727272727273,43.29341242300785,3.0,1440.0,1681.0,8.0,1601.0,1505153228057
83,1553.979797979798,144.15907177738336,1.0,1239.0,1839.0,7.0,1611.0,1505153228067
54,1658.2727272727273,132.35220979649915,2.0,1290.0,1960.0,7.0,1770.0,1505153228226
89,1891.2222222222222,293.29770980503736,4.0,1720.0,3939.0,7.0,1790.0,1505153228246
74,3834.919191919192,68.79433215549624,27.0,3641.0,3969.0,9.0,3821.0,1505153228257
33,5853.484848484848,25.926611123920182,25.0,5770.0,5930.0,3.0,5870.0,1505153228287
82,1842.1818181818182,133.65955271905503,7.0,1539.0,2149.0,9.0,1911.0,1505153228367
18,1989.050505050505,284.13392679919593,5.0,1869.0,3961.0,7.0,1950.0,1505153228406
95,5916.242424242424,294.31969462580673,26.0,3880.0,6111.0,3.0,6009.0,1505153228426
53,1795.3030303030303,72.73425471536147,1.0,1571.0,1970.0,6.0,1970.0,1505153228426
45,4026.5757575757575,114.80471701401692,15.0,3719.0,4301.0,4.0,4080.0,1505153228516
38,4068.040404040404,205.88286947502723,24.0,2040.0,4140.0,6.0,4100.0,1505153228536
35,1990.4747474747476,306.39053257765494,7.0,79.0,3880.0,8.0,2240.0,1505153228696
5,10440.474747474747,187.95493460699046,4.0,10080.0,10990.0,0.0,10350.0,1505153228727
100,2577.5151515151515,220.47113756159624,13.0,2059.0,3180.0,8.0,2430.0,1505153228886
48,2677.787878787879,97.38461421292097,10.0,2470.0,2891.0,6.0,2790.0,1505153229246
97,2877.4242424242425,29.754921809691016,16.0,2809.0,2941.0,8.0,2890.0,1505153229346
86,2921.3939393939395,64.36901478412695,4.0,2719.0,3060.0,4.0,2951.0,1505153229407
72,3315.949494949495,261.50084974802047,13.0,2680.0,3990.0,5.0,3090.0,1505153229546
8,3238.7070707070707,222.00974828561803,12.0,2579.0,3760.0,5.0,3180.0,1505153229636
36,7236.080808080808,180.656137273829,22.0,6850.0,7729.0,2.0,7449.0,1505153229866
73,5597.757575757576,297.8907362195678,6.0,4810.0,6361.0,2.0,5501.0,1505153229937
67,1714.4949494949494,286.6947263834976,6.0,1141.0,2629.0,9.0,1479.0,1505153229956
83,1554.4747474747476,143.85067618568098,1.0,1239.0,1839.0,7.0,1489.0,1505153229966
79,3541.4343434343436,149.10908227364322,15.0,3171.0,3889.0,5.0,3591.0,1505153230047
60,3583.4545454545455,169.96733332770378,19.0,3179.0,4001.0,6.0,3640.0,1505153230096
34,1576.4545454545455,43.434444444326985,3.0,1440.0,1681.0,8.0,1619.0,1505153230096
82,1839.141414141414,135.2686074581119,7.0,1539.0,2149.0,9.0,1619.0,1505153230096
54,1655.121212121212,129.2610132640384,2.0,1290.0,1960.0,7.0,1629.0,1505153230106
43,3672.6161616161617,177.22089777305902,24.0,3289.0,4060.0,8.0,3691.0,1505153230147
11,3660.7676767676767,245.23082625789084,22.0,3099.0,4400.0,7.0,3730.0,1505153230186
89,1890.20202020202,293.50707594925626,4.0,1720.0,3939.0,7.0,1780.0,1505153230257
53,1794.5858585858587,72.43234531965157,1.0,1571.0,1970.0,6.0,1790.0,1505153230267
18,1988.5252525252524,284.17789788289,5.0,1869.0,3961.0,7.0,1939.0,1505153230416
52,3936.8585858585857,203.95374847546228,25.0,1979.0,4079.0,7.0,3970.0,1505153230426
20,3975.373737373737,305.9670737503717,23.0,3050.0,4650.0,6.0,4190.0,1505153230646
65,4171.949494949495,94.34359872803796,29.0,3921.0,4371.0,8.0,4241.0,1505153230697
56,4591.070707070707,235.1242204472228,21.0,3980.0,5199.0,4.0,4411.0,1505153230867
69,2086.191919191919,242.5303761780037,8.0,1820.0,4209.0,8.0,2490.0,1505153230967
68,2548.2929292929293,269.29336083986425,5.0,1960.0,3110.0,5.0,2590.0,1505153231067
9,2867.0,276.5253015986827,16.0,2059.0,3539.0,8.0,3039.0,1505153231516
87,3153.1111111111113,9.976628131109333,17.0,3129.0,3171.0,7.0,3149.0,1505153231626
54,1649.171717171717,135.00842026894463,2.0,1230.0,1960.0,7.0,1230.0,1505153231726
75,5670.0,148.20706235983943,23.0,5279.0,6050.0,3.0,5331.0,1505153231787
42,3494.919191919192,39.416367611826466,18.0,3400.0,3590.0,6.0,3420.0,1505153231897
30,5555.767676767677,353.24864131596075,5.0,3480.0,6360.0,2.0,5510.0,1505153231966
83,1556.3030303030303,142.11309016011745,1.0,1239.0,1839.0,7.0,1510.0,1505153232006
67,1715.5151515151515,286.1764788433159,6.0,1141.0,2629.0,9.0,1620.0,1505153232116
34,1577.1818181818182,44.06912926607435,3.0,1440.0,1681.0,8.0,1651.0,1505153232147
53,1793.4848484848485,73.31671487132041,1.0,1571.0,1970.0,6.0,1681.0,1505153232177
89,1890.3030303030303,293.4643114793166,4.0,1720.0,3939.0,7.0,1771.0,1505153232267
74,3834.919191919192,68.79433215549624,27.0,3641.0,3969.0,9.0,3839.0,1505153232316
82,1838.7474747474748,135.17959198630055,7.0,1539.0,2149.0,9.0,1850.0,1505153232346
18,1988.8181818181818,284.1127733000573,5.0,1869.0,3961.0,7.0,1940.0,1505153232436
35,1991.5858585858587,306.3722898730246,7.0,79.0,3880.0,8.0,2041.0,1505153232537
12,10731.959595959595,236.05015385546835,7.0,10149.0,11321.0,0.0,10149.0,1505153232566
71,4391.181818181818,86.30312606395778,27.0,4170.0,4630.0,6.0,4439.0,1505153232916
25,4373.666666666667,113.1189594625896,10.0,4130.0,4630.0,3.0,4510.0,1505153232987
22,4770.0,196.5111866145194,14.0,4351.0,5330.0,3.0,4600.0,1505153233077
48,2677.191919191919,96.8752896918629,10.0,2470.0,2891.0,6.0,2731.0,1505153233227
49,10825.40404040404,156.3381416325833,8.0,10321.0,11201.0,1.0,10839.0,1505153233256
97,2877.1111111111113,29.45631550292494,16.0,2809.0,2941.0,8.0,2890.0,1505153233386
100,2582.3535353535353,222.66717987290312,13.0,2059.0,3180.0,8.0,2920.0,1505153233416
58,11027.69696969697,18.01203556405267,10.0,11000.0,11080.0,0.0,11030.0,1505153233447
32,4903.616161616162,219.41380613958813,29.0,4230.0,5391.0,5.0,4980.0,1505153233457
86,2922.313131313131,64.42106538976559,4.0,2719.0,3060.0,4.0,2971.0,1505153233467
8,3236.4848484848485,221.98568356951654,12.0,2579.0,3760.0,5.0,3130.0,1505153233626
64,4982.181818181818,174.69745065507132,16.0,4540.0,5651.0,3.0,5170.0,1505153233647
62,5317.676767676768,106.12626635171006,28.0,5050.0,5551.0,4.0,5319.0,1505153233796
79,3540.2323232323233,150.39603129050957,15.0,3171.0,3889.0,5.0,3321.0,1505153233817
11,3656.7272727272725,247.32662811223963,22.0,3099.0,4400.0,7.0,3331.0,1505153233827
72,3319.4747474747473,260.1192944441222,13.0,2680.0,3990.0,5.0,3390.0,1505153233886
67,1714.3939393939395,286.84352606973295,6.0,1141.0,2629.0,9.0,1489.0,1505153234006
34,1577.080808080808,44.07630591124159,3.0,1440.0,1681.0,8.0,1569.0,1505153234086
83,1557.5252525252524,142.221291749711,1.0,1239.0,1839.0,7.0,1630.0,1505153234147
54,1649.6666666666667,135.10033682452834,2.0,1230.0,1960.0,7.0,1699.0,1505153234216
82,1838.040404040404,135.61509102223124,7.0,1539.0,2149.0,9.0,1720.0,1505153234237
43,3673.2323232323233,177.35149304847076,24.0,3289.0,4060.0,8.0,3741.0,1505153234237
53,1793.1919191919192,73.51158457014563,1.0,1571.0,1970.0,6.0,1730.0,1505153234247
89,1889.3939393939395,293.5443737447687,4.0,1720.0,3939.0,7.0,1819.0,1505153234336
33,5853.575757575758,26.003531581866135,25.0,5770.0,5930.0,3.0,5880.0,1505153234357
45,4025.959595959596,115.26411648614544,15.0,3719.0,4301.0,4.0,3910.0,1505153234406
69,2085.787878787879,242.80841151319504,8.0,1820.0,4209.0,8.0,1899.0,1505153234416
95,5914.919191919192,293.73500999424067,26.0,3880.0,6109.0,3.0,5980.0,1505153234457
52,3937.2727272727275,203.98102596361267,25.0,1979.0,4079.0,7.0,3971.0,1505153234467
18,1988.6161616161617,284.1260819528416,5.0,1869.0,3961.0,7.0,1960.0,1505153234477
60,3589.010101010101,175.39695210310958,19.0,3179.0,4030.0,6.0,4030.0,1505153234526
38,4068.2626262626263,205.90645055699818,24.0,2040.0,4140.0,6.0,4101.0,1505153234597
68,2542.929292929293,266.9148940338021,5.0,1960.0,3110.0,5.0,2399.0,1505153234916
87,3153.313131313131,10.113144226919447,17.0,3129.0,3171.0,7.0,3170.0,1505153235687
54,1646.4444444444443,138.83048468991535,2.0,1230.0,1960.0,7.0,1330.0,1505153235866
9,2875.373737373737,279.9655312787877,16.0,2059.0,3539.0,8.0,3400.0,1505153235917
83,1555.3232323232323,142.62983298818995,1.0,1239.0,1839.0,7.0,1421.0,1505153235957
42,3495.0,39.41645044466289,18.0,3400.0,3590.0,6.0,3499.0,1505153236016
34,1575.6868686868686,43.322993280249406,3.0,1440.0,1681.0,8.0,1531.0,1505153236067
67,1715.5050505050506,286.14562845090455,6.0,1141.0,2629.0,9.0,1590.0,1505153236126
53,1792.5959595959596,73.77373532687072,1.0,1571.0,1970.0,6.0,1731.0,1505153236267
82,1840.0707070707072,132.60918905080513,7.0,1539.0,2149.0,9.0,1741.0,1505153236277
77,11732.060606060606,137.29756949608276,17.0,11381.0,12159.0,1.0,11880.0,1505153236316
74,3835.818181818182,69.4463478159726,27.0,3641.0,3969.0,9.0,3930.0,1505153236447
73,5606.242424242424,296.14817103991146,6.0,4810.0,6361.0,2.0,5961.0,1505153236457
50,10250.040404040405,153.13860620675595,2.0,9920.0,10630.0,0.0,10010.0,1505153236466
89,1890.3131313131314,293.52760944132035,4.0,1720.0,3939.0,7.0,1930.0,1505153236466
18,1988.6262626262626,284.1243356316971,5.0,1869.0,3961.0,7.0,1940.0,1505153236476
6,11931.474747474747,91.78315941505262,19.0,11729.0,12180.0,1.0,12060.0,1505153236496
35,1991.7777777777778,306.3966055788041,7.0,79.0,3880.0,8.0,2040.0,1505153236576
69,2086.40404040404,242.81958714829216,8.0,1820.0,4209.0,8.0,2121.0,1505153236657
65,4173.454545454545,93.57147894127802,29.0,3921.0,4371.0,8.0,4199.0,1505153236716
20,3976.3939393939395,306.97776770029947,23.0,3050.0,4650.0,6.0,4330.0,1505153236847
56,4588.333333333333,234.71874422143813,21.0,3980.0,5199.0,4.0,4489.0,1505153237006
100,2582.3535353535353,222.66717987290312,13.0,2059.0,3180.0,8.0,2500.0,1505153237036
48,2676.8888888888887,96.88167195807314,10.0,2470.0,2891.0,6.0,2660.0,1505153237196
86,2922.010101010101,64.50174141404511,4.0,2719.0,3060.0,4.0,2890.0,1505153237426
97,2877.1111111111113,29.45631550292494,16.0,2809.0,2941.0,8.0,2900.0,1505153237436
36,7234.959595959596,181.52306914037058,22.0,6850.0,7729.0,2.0,7040.0,1505153237536
72,3317.5454545454545,259.0267827783655,13.0,2680.0,3990.0,5.0,3370.0,1505153237906
30,5555.757575757576,353.2513653039044,5.0,3480.0,6360.0,2.0,5460.0,1505153237977
60,3590.222222222222,174.6447219360271,19.0,3179.0,4030.0,6.0,3541.0,1505153238077
8,3241.949494949495,222.9996319124278,12.0,2579.0,3760.0,5.0,3551.0,1505153238087
34,1575.0707070707072,43.121686527720605,3.0,1440.0,1681.0,8.0,1559.0,1505153238116
79,3539.4242424242425,149.91075398309363,15.0,3171.0,3889.0,5.0,3590.0,1505153238126
